transaction_id,date,product_id,customer_id,quantity,unit_price,discount_pct,net_revenue,unit_cost,total_cost
T005824,2025-06-27,P004,C029,16,340,5.0,5168.0,220,3520
T005825,2025-06-27,P016,C027,9,2100,0.0,18900.0,1400,12600
T005826,2025-06-27,P015,C038,1,520,12.0,457.6,350,350
T005827,2025-06-27,P013,C015,5,2900,10.0,13050.0,2100,10500
T005828,2025-06-28,P007,C020,6,1850,8.0,10212.0,1200,7200
T005829,2025-06-28,P010,C015,2,380,12.0,668.8,260,520
T005830,2025-06-28,P001,C028,7,3200,8.0,20608.0,2400,16800
T005831,2025-06-28,P007,C021,6,1850,0.0,11100.0,1200,7200
T005832,2025-06-28,P004,C002,15,340,0.0,5100.0,220,3300
T005833,2025-06-28,P019,C013,6,230,5.0,1311.0,150,900
T005834,2025-06-28,P004,C030,2,340,12.0,598.4,220,440
T005835,2025-06-28,P003,C031,8,1250,12.0,8800.0,900,7200
T005836,2025-06-28,P001,C024,7,3200,12.0,19712.0,2400,16800
T005837,2025-06-29,P019,C035,12,230,8.0,2539.2,150,1800
T005838,2025-06-29,P006,C014,5,82,12.0,360.8,55,275
T005839,2025-06-29,P014,C021,3,260,8.0,717.6,180,540
T005840,2025-06-29,P018,C013,4,78,10.0,280.8,62,248
T005841,2025-06-29,P014,C028,7,260,10.0,1638.0,180,1260
T005842,2025-06-29,P007,C003,2,1850,5.0,3515.0,1200,2400
T005843,2025-06-29,P001,C009,6,3200,10.0,17280.0,2400,14400
T005844,2025-06-29,P014,C034,6,260,12.0,1372.8,180,1080
T005845,2025-06-30,P018,C033,3,78,0.0,234.0,62,186
T005846,2025-06-30,P019,C019,3,230,8.0,634.8,150,450
T005847,2025-06-30,P008,C001,4,6200,10.0,22320.0,4200,16800
T005848,2025-06-30,P013,C018,9,2900,0.0,26100.0,2100,18900
T005849,2025-06-30,P002,C021,5,900,12.0,3960.0,650,3250
T005850,2025-06-30,P001,C022,9,3200,5.0,27360.0,2400,21600
T005851,2025-06-30,P013,C029,5,2900,0.0,14500.0,2100,10500
T005852,2025-07-01,P001,C024,14,3200,12.0,39424.0,2400,33600
T005853,2025-07-01,P005,C021,5,48,0.0,240.0,32,160
T005854,2025-07-02,P005,C006,9,48,8.0,397.44,32,288
T005855,2025-07-02,P006,C016,10,82,0.0,820.0,55,550
T005856,2025-07-03,P009,C007,7,600,8.0,3864.0,420,2940
T005857,2025-07-03,P018,C008,2,78,0.0,156.0,62,124
T005858,2025-07-03,P009,C024,6,600,5.0,3420.0,420,2520
T005859,2025-07-03,P006,C034,10,82,8.0,754.4,55,550
T005860,2025-07-03,P012,C010,-1,5200,0.0,67600.0,3800,49400
T005861,2025-07-03,P002,C021,12,900,0.0,10800.0,650,7800
T005862,2025-07-03,P017,C023,16,420,10.0,6048.0,340,5440
T005863,2025-07-03,P007,C010,6,1850,0.0,11100.0,1200,7200
T005864,2025-07-03,P010,C008,4,380,10.0,1368.0,260,1040
T005865,2025-07-03,P010,C007,3,380,10.0,1026.0,260,780
T005866,2025-07-03,P011,C020,11,2600,10.0,25740.0,1800,19800
T005867,2025-07-03,P008,C036,1,6200,0.0,6200.0,4200,4200
T005868,2025-07-04,P013,C029,12,2900,10.0,31320.0,2100,25200
T005869,2025-07-04,P005,C035,3,48,12.0,126.72,32,96
T005870,2025-07-04,P003,C005,8,1250,10.0,9000.0,900,7200
T005871,2025-07-04,P005,C009,4,48,0.0,192.0,32,128
T005872,2025-07-04,P016,C025,1,2100,0.0,2100.0,1400,1400
T005873,2025-07-05,P015,C022,8,520,0.0,4160.0,350,2800
T005874,2025-07-05,P006,C027,4,82,0.0,328.0,55,220
T005875,2025-07-05,P013,C011,6,2900,0.0,17400.0,2100,12600
T005876,2025-07-05,P006,C010,4,82,0.0,328.0,55,220
T005877,2025-07-06,P018,C027,2,78,0.0,156.0,62,124
T005878,2025-07-06,P020,C008,4,3100,12.0,10912.0,2200,8800
T005879,2025-07-06,P009,C031,5,600,0.0,3000.0,420,2100
T005880,2025-07-06,P013,C001,4,2900,5.0,11020.0,2100,8400
T005881,2025-07-06,P017,C030,1,420,5.0,399.0,340,340
T005882,2025-07-06,P015,C005,2,520,5.0,988.0,350,700
T005883,2025-07-06,P007,C023,1,1850,5.0,1757.5,1200,1200
T005884,2025-07-06,P018,C028,6,78,5.0,444.6,62,372
T005885,2025-07-06,P001,C027,6,3200,5.0,18240.0,2400,14400
T005886,2025-07-06,P002,C038,2,900,0.0,1800.0,650,1300
T005887,2025-07-06,P003,C004,1,1250,8.0,1150.0,900,900
T005888,2025-07-07,P003,C037,3,1250,8.0,3450.0,900,2700
T005889,2025-07-07,P008,C018,5,6200,8.0,28520.0,4200,21000
T005890,2025-07-07,P020,C017,8,3100,5.0,23560.0,2200,17600
T005891,2025-07-07,P018,C029,3,78,0.0,234.0,62,186
T005892,2025-07-07,P011,C015,4,2600,8.0,9568.0,1800,7200
T005893,2025-07-07,P019,C018,5,230,0.0,1150.0,150,750
T005894,2025-07-07,P011,C021,4,2600,0.0,10400.0,1800,7200
T005895,2025-07-08,P002,C034,7,900,12.0,5544.0,650,4550
T005896,2025-07-08,P020,C012,10,3100,5.0,29450.0,2200,22000
T005897,2025-07-08,P010,C031,5,380,5.0,1805.0,260,1300
T005898,2025-07-08,P007,C032,4,1850,0.0,7400.0,1200,4800
T005899,2025-07-08,P008,C030,25,6200,5.0,147250.0,4200,105000
T005900,2025-07-08,P004,C006,3,340,8.0,938.4,220,660
T005901,2025-07-08,P008,C007,7,6200,8.0,39928.0,4200,29400
T005902,2025-07-08,P019,C034,5,230,0.0,1150.0,150,750
T005903,2025-07-09,P006,C025,7,82,0.0,574.0,55,385
T005904,2025-07-09,P012,C015,2,5200,5.0,9880.0,3800,7600
T005905,2025-07-09,P006,C025,3,82,10.0,221.4,55,165
T005906,2025-07-09,P002,C004,11,900,0.0,9900.0,650,7150
T005907,2025-07-09,P017,C003,2,420,10.0,756.0,340,680
T005908,2025-07-10,P006,C039,2,82,0.0,164.0,55,110
T005909,2025-07-10,P006,C033,1,82,12.0,72.16,55,55
T005910,2025-07-10,P016,C011,4,2100,5.0,7980.0,1400,5600
T005911,2025-07-10,P012,C013,1,5200,10.0,4680.0,3800,3800
T005912,2025-07-10,P007,C007,5,1850,0.0,9250.0,1200,6000
T005913,2025-07-10,P006,C026,3,82,0.0,246.0,55,165
T005914,2025-07-10,P016,C008,10,2100,10.0,18900.0,1400,14000
T005915,2025-07-10,P001,C014,4,3200,5.0,12160.0,2400,9600
T005916,2025-07-11,P016,C031,5,2100,8.0,9660.0,1400,7000
T005917,2025-07-11,P005,C002,5,48,0.0,240.0,32,160
T005918,2025-07-11,P008,C013,1,6200,0.0,6200.0,4200,4200
T005919,2025-07-11,P008,C024,6,6200,0.0,37200.0,4200,25200
T005920,2025-07-11,P014,C012,2,260,5.0,494.0,180,360
T005921,2025-07-12,P003,C001,26,1250,12.0,28600.0,900,23400
T005922,2025-07-12,P015,C008,11,520,0.0,5720.0,350,3850
T005923,2025-07-12,P012,C019,7,5200,12.0,32032.0,3800,26600
T005924,2025-07-12,P012,C019,7,5200,5.0,34580.0,3800,26600
T005925,2025-07-12,P012,C037,4,5200,10.0,18720.0,3800,15200
T005926,2025-07-12,P007,C013,7,1850,5.0,12302.5,1200,8400
T005927,2025-07-12,P020,C002,9,3100,12.0,24552.0,2200,19800
T005928,2025-07-12,P002,C026,4,900,8.0,3312.0,650,2600
T005929,2025-07-12,P001,C028,10,3200,0.0,32000.0,2400,24000
T005930,2025-07-12,P015,C040,1,520,0.0,520.0,350,350
T005931,2025-07-13,P007,C030,4,1850,10.0,6660.0,1200,4800
T005932,2025-07-13,P013,C015,4,2900,0.0,11600.0,2100,8400
T005933,2025-07-13,P006,C029,2,82,0.0,164.0,55,110
T005934,2025-07-14,P019,C023,6,230,10.0,1242.0,150,900
T005935,2025-07-15,P015,C011,10,520,0.0,5200.0,350,3500
T005936,2025-07-15,P004,C035,5,340,10.0,1530.0,220,1100
T005937,2025-07-15,P001,C023,3,3200,0.0,9600.0,2400,7200
T005938,2025-07-15,P009,C001,27,600,0.0,16200.0,420,11340
T005939,2025-07-15,P008,C014,4,6200,0.0,24800.0,4200,16800
T005940,2025-07-15,P015,C013,4,520,0.0,2080.0,350,1400
T005941,2025-07-15,P009,C034,1,600,0.0,600.0,420,420
T005942,2025-07-16,P020,C010,13,3100,5.0,38285.0,2200,28600
T005943,2025-07-16,P008,C029,15,6200,0.0,93000.0,4200,63000
T005944,2025-07-16,P011,C024,2,2600,0.0,5200.0,1800,3600
T005945,2025-07-16,P016,C007,6,2100,0.0,12600.0,1400,8400
T005946,2025-07-16,P005,C025,4,48,0.0,192.0,32,128
T005947,2025-07-17,P002,C005,9,900,12.0,7128.0,650,5850
T005948,2025-07-17,P009,C004,6,600,0.0,3600.0,420,2520
T005949,2025-07-17,P008,C002,14,6200,0.0,86800.0,4200,58800
T005950,2025-07-18,P007,C002,10,1850,12.0,16280.0,1200,12000
T005951,2025-07-18,P007,C007,11,1850,5.0,19332.5,1200,13200
T005952,2025-07-18,P008,C026,9,6200,0.0,55800.0,4200,37800
T005953,2025-07-18,P010,C022,3,380,0.0,1140.0,260,780
T005954,2025-07-18,P015,C014,6,520,0.0,3120.0,350,2100
T005955,2025-07-19,P006,C022,2,82,0.0,164.0,55,110
T005956,2025-07-19,P009,C040,4,600,12.0,2112.0,420,1680
T005957,2025-07-19,P004,C001,13,340,0.0,4420.0,220,2860
T005958,2025-07-19,P007,C030,3,1850,10.0,4995.0,1200,3600
T005959,2025-07-19,P001,C029,1,3200,12.0,2816.0,2400,2400
T005960,2025-07-19,P015,C020,1,520,5.0,494.0,350,350
T005961,2025-07-19,P014,C011,8,260,0.0,2080.0,180,1440
T005962,2025-07-19,P001,C025,3,3200,10.0,8640.0,2400,7200
T005963,2025-07-20,P016,C018,11,2100,12.0,20328.0,1400,15400
T005964,2025-07-20,P011,C004,10,2600,8.0,23920.0,1800,18000
T005965,2025-07-20,P005,C038,4,48,10.0,172.8,32,128
T005966,2025-07-21,P014,C029,5,260,8.0,1196.0,180,900
T005967,2025-07-21,P016,C040,3,2100,8.0,5796.0,1400,4200
T005968,2025-07-21,P007,C030,8,1850,12.0,13024.0,1200,9600
T005969,2025-07-22,P001,C031,1,3200,10.0,2880.0,2400,2400
T005970,2025-07-22,P006,C032,2,82,12.0,144.32,55,110
T005971,2025-07-22,P003,C018,3,1250,0.0,3750.0,900,2700
T005972,2025-07-22,P002,C010,5,900,8.0,4140.0,650,3250
T005973,2025-07-22,P011,C009,5,2600,5.0,12350.0,1800,9000
T005974,2025-07-22,P001,C008,4,3200,8.0,11776.0,2400,9600
T005975,2025-07-23,P019,C015,4,230,10.0,828.0,150,600
T005976,2025-07-23,P006,C015,17,82,12.0,1226.72,55,935
T005977,2025-07-23,P020,C017,2,3100,10.0,5580.0,2200,4400
T005978,2025-07-23,P017,C032,4,420,8.0,1545.6,340,1360
T005979,2025-07-23,P010,C008,4,380,5.0,1444.0,260,1040
T005980,2025-07-24,P012,C024,5,5200,0.0,26000.0,3800,19000
T005981,2025-07-24,P006,C032,3,82,0.0,246.0,55,165
T005982,2025-07-24,P004,C016,2,340,12.0,598.4,220,440
T005983,2025-07-24,P008,C039,4,6200,10.0,22320.0,4200,16800
T005984,2025-07-25,P016,C016,4,2100,0.0,8400.0,1400,5600
T005985,2025-07-25,P012,C039,1,5200,8.0,4784.0,3800,3800
T005986,2025-07-25,P013,C013,6,2900,5.0,16530.0,2100,12600
T005987,2025-07-25,P001,C017,2,3200,8.0,5888.0,2400,4800
T005988,2025-07-25,P007,C009,5,1850,0.0,9250.0,1200,6000
T005989,2025-07-26,P008,C013,18,6200,5.0,106020.0,4200,75600
T005990,2025-07-26,P012,C007,5,5200,0.0,26000.0,3800,19000
T005991,2025-07-26,P020,C001,1,3100,12.0,2728.0,2200,2200
T005992,2025-07-27,P001,C017,1,3200,0.0,3200.0,2400,2400
T005993,2025-07-27,P010,C025,6,380,8.0,2097.6,260,1560
T005994,2025-07-27,P020,C021,8,3100,12.0,21824.0,2200,17600
T005995,2025-07-27,P007,C024,6,1850,8.0,10212.0,1200,7200
T005996,2025-07-27,P006,C024,2,82,12.0,144.32,55,110
T005997,2025-07-27,P012,C040,5,5200,5.0,24700.0,3800,19000
T005998,2025-07-27,P011,C008,1,2600,8.0,2392.0,1800,1800
T005999,2025-07-28,P018,C002,4,78,8.0,287.04,62,248
T006000,2025-07-28,P019,C003,14,230,0.0,3220.0,150,2100
T006001,2025-07-28,P014,C014,5,260,8.0,1196.0,180,900
T006002,2025-07-29,P008,C022,1,6200,0.0,6200.0,4200,4200
T006003,2025-07-29,P002,C003,6,900,12.0,4752.0,650,3900
T006004,2025-07-29,P016,C030,6,2100,5.0,11970.0,1400,8400
T006005,2025-07-29,P005,C019,1,48,12.0,42.24,32,32
T006006,2025-07-29,P004,C004,1,340,0.0,340.0,220,220
T006007,2025-07-29,P011,C033,7,2600,12.0,16016.0,1800,12600
T006008,2025-07-29,P009,C007,10,600,12.0,5280.0,420,4200
T006009,2025-07-29,P003,C010,12,1250,0.0,15000.0,900,10800
T006010,2025-07-30,P011,C033,4,2600,8.0,9568.0,1800,7200
T006011,2025-07-30,P002,C038,1,900,12.0,792.0,650,650
T006012,2025-07-30,P015,C039,1,520,0.0,520.0,350,350
T006013,2025-07-30,P003,C016,5,1250,10.0,5625.0,900,4500
T006014,2025-07-30,P005,C015,12,48,0.0,576.0,32,384
T006015,2025-07-30,P002,C010,2,900,0.0,1800.0,650,1300
T006016,2025-07-30,P004,C030,5,340,5.0,1615.0,220,1100
T006017,2025-07-30,P016,C005,5,2100,5.0,9975.0,1400,7000
T006018,2025-07-30,P010,C038,1,380,5.0,361.0,260,260
T006019,2025-07-30,P004,C031,2,340,10.0,612.0,220,440
T006020,2025-07-30,P011,C030,8,2600,0.0,20800.0,1800,14400
T006021,2025-07-31,P006,C005,10,82,12.0,721.6,55,550
T006022,2025-07-31,P008,C004,6,6200,0.0,37200.0,4200,25200
T006023,2025-07-31,P019,C024,3,230,8.0,634.8,150,450
T006024,2025-07-31,P017,C032,5,420,0.0,2100.0,340,1700
T006025,2025-08-01,P014,C017,3,260,10.0,702.0,180,540
T006026,2025-08-01,P006,C002,3,82,0.0,246.0,55,165
T006027,2025-08-01,P005,C005,7,48,12.0,295.68,32,224
T006028,2025-08-01,P017,C029,16,420,0.0,6720.0,340,5440
T006029,2025-08-01,P012,C035,13,5200,8.0,62192.0,3800,49400
T006030,2025-08-01,P020,C039,2,3100,0.0,6200.0,2200,4400
T006031,2025-08-01,P019,C031,1,230,8.0,211.6,150,150
T006032,2025-08-01,P016,C028,1,2100,10.0,1890.0,1400,1400
T006033,2025-08-01,P005,C028,10,48,0.0,480.0,32,320
T006034,2025-08-02,P001,C024,1,3200,12.0,2816.0,2400,2400
T006035,2025-08-02,P012,C031,1,5200,0.0,5200.0,3800,3800
T006036,2025-08-02,P005,C010,5,48,0.0,240.0,32,160
T006037,2025-08-02,P004,C025,2,340,0.0,680.0,220,440
T006038,2025-08-02,P001,C039,7,3200,12.0,19712.0,2400,16800
T006039,2025-08-03,P001,C029,3,3200,0.0,9600.0,2400,7200
T006040,2025-08-03,P017,C003,10,420,12.0,3696.0,340,3400
T006041,2025-08-03,P019,C006,12,230,0.0,2760.0,150,1800
T006042,2025-08-03,P010,C023,3,380,0.0,1140.0,260,780
T006043,2025-08-03,P008,C005,7,6200,10.0,39060.0,4200,29400
T006044,2025-08-03,P009,C003,8,600,5.0,4560.0,420,3360
T006045,2025-08-03,P011,C009,12,2600,0.0,31200.0,1800,21600
T006046,2025-08-03,P001,C018,6,3200,8.0,17664.0,2400,14400
T006047,2025-08-03,P019,C029,3,230,0.0,690.0,150,450
T006048,2025-08-03,P004,C033,1,340,12.0,299.2,220,220
T006049,2025-08-04,P012,C011,3,5200,8.0,14352.0,3800,11400
T006050,2025-08-04,P009,C031,3,600,0.0,1800.0,420,1260
T006051,2025-08-05,P018,C038,6,78,0.0,468.0,62,372
T006052,2025-08-05,P014,C027,1,260,5.0,247.0,180,180
T006053,2025-08-05,P009,C013,7,600,0.0,4200.0,420,2940
T006054,2025-08-05,P013,C027,1,2900,10.0,2610.0,2100,2100
T006055,2025-08-05,P009,C039,2,600,8.0,1104.0,420,840
T006056,2025-08-05,P011,C005,1,2600,12.0,2288.0,1800,1800
T006057,2025-08-06,P006,C039,2,82,12.0,144.32,55,110
T006058,2025-08-06,P012,C006,8,5200,0.0,41600.0,3800,30400
T006059,2025-08-06,P016,C030,2,2100,5.0,3990.0,1400,2800
T006060,2025-08-06,P017,C017,5,420,12.0,1848.0,340,1700
T006061,2025-08-07,P001,C023,2,3200,0.0,6400.0,2400,4800
T006062,2025-08-07,P020,C029,6,3100,12.0,16368.0,2200,13200
T006063,2025-08-07,P002,C006,5,900,0.0,4500.0,650,3250
T006064,2025-08-08,P018,C027,4,78,5.0,296.4,62,248
T006065,2025-08-08,P006,C016,6,82,0.0,492.0,55,330
T006066,2025-08-08,P017,C005,1,420,0.0,420.0,340,340
T006067,2025-08-08,P017,C020,8,420,10.0,3024.0,340,2720
T006068,2025-08-08,P005,C037,10,48,12.0,422.4,32,320
T006069,2025-08-08,P005,C014,5,48,10.0,216.0,32,160
T006070,2025-08-08,P005,C002,7,48,5.0,319.2,32,224
T006071,2025-08-08,P020,C024,8,3100,0.0,24800.0,2200,17600
T006072,2025-08-08,P018,C028,4,78,,312.0,62,248
T006073,2025-08-08,P009,C017,14,600,12.0,7392.0,420,5880
T006074,2025-08-09,P013,C036,9,2900,0.0,26100.0,2100,18900
T006075,2025-08-09,P017,C040,8,420,0.0,3360.0,340,2720
T006076,2025-08-09,P019,C023,4,230,5.0,874.0,150,600
T006077,2025-08-09,P002,C039,4,900,8.0,3312.0,650,2600
T006078,2025-08-09,P016,C010,9,2100,0.0,18900.0,1400,12600
T006079,2025-08-09,P001,C001,8,3200,12.0,22528.0,2400,19200
T006080,2025-08-10,P010,C001,2,380,0.0,760.0,260,520
T006081,2025-08-10,P010,C015,3,380,8.0,1048.8,260,780
T006082,2025-08-10,P015,C024,4,520,0.0,2080.0,350,1400
T006083,2025-08-10,P002,C009,9,900,10.0,7290.0,650,5850
T006084,2025-08-10,P001,C021,5,3200,5.0,15200.0,2400,12000
T006085,2025-08-10,P007,C040,3,1850,0.0,5550.0,1200,3600
T006086,2025-08-11,P012,C019,6,5200,10.0,28080.0,3800,22800
T006087,2025-08-11,P020,C013,4,3100,0.0,12400.0,2200,8800
T006088,2025-08-11,P019,C025,2,230,12.0,404.8,150,300
T006089,2025-08-12,P007,C024,1,1850,12.0,1628.0,1200,1200
T006090,2025-08-12,P013,C015,7,2900,0.0,20300.0,2100,14700
T006091,2025-08-12,P019,C006,5,230,5.0,1092.5,150,750
T006092,2025-08-12,P009,C022,3,600,10.0,1620.0,420,1260
T006093,2025-08-12,P013,C014,2,2900,8.0,5336.0,2100,4200
T006094,2025-08-12,P003,C038,2,1250,0.0,2500.0,900,1800
T006095,2025-08-12,P012,C035,3,5200,0.0,15600.0,3800,11400
T006096,2025-08-12,P019,C019,6,230,0.0,1380.0,150,900
T006097,2025-08-12,P006,C012,1,82,8.0,75.44,55,55
T006098,2025-08-13,P014,C040,5,260,0.0,1300.0,180,900
T006099,2025-08-13,P012,C003,4,5200,12.0,18304.0,3800,15200
T006100,2025-08-13,P010,C004,5,380,0.0,1900.0,260,1300
T006101,2025-08-14,P003,C011,7,1250,0.0,8750.0,900,6300
T006102,2025-08-14,P018,C009,5,78,5.0,370.5,62,310
T006103,2025-08-14,P011,C014,11,2600,0.0,28600.0,1800,19800
T006104,2025-08-14,P020,C013,10,3100,0.0,31000.0,2200,22000
T006105,2025-08-15,P010,C024,4,380,10.0,1368.0,260,1040
T006106,2025-08-15,P007,C009,3,1850,5.0,5272.5,1200,3600
T006107,2025-08-15,P008,C017,1,6200,12.0,5456.0,4200,4200
T006108,2025-08-15,P011,C024,7,2600,0.0,18200.0,1800,12600
T006109,2025-08-15,P014,C029,2,260,8.0,478.4,180,360
T006110,2025-08-15,P011,C034,5,2600,10.0,11700.0,1800,9000
T006111,2025-08-15,P009,C017,2,600,5.0,1140.0,420,840
T006112,2025-08-15,P004,C026,6,340,5.0,1938.0,220,1320
T006113,2025-08-16,P004,C002,1,340,5.0,323.0,220,220
T006114,2025-08-16,P016,C035,5,2100,0.0,10500.0,1400,7000
T006115,2025-08-16,P006,C030,1,82,8.0,75.44,55,55
T006116,2025-08-16,P007,C005,2,1850,0.0,3700.0,1200,2400
T006117,2025-08-16,P016,C021,4,2100,0.0,8400.0,1400,5600
T006118,2025-08-16,P009,C027,3,600,5.0,1710.0,420,1260
T006119,2025-08-16,P010,C018,6,380,8.0,2097.6,260,1560
T006120,2025-08-16,P006,C037,1,82,8.0,75.44,55,55
T006121,2025-08-17,P006,C001,4,82,12.0,288.64,55,220
T006122,2025-08-17,P004,C015,2,340,10.0,612.0,220,440
T006123,2025-08-17,P020,C029,2,3100,0.0,6200.0,2200,4400
T006124,2025-08-17,P018,C018,5,78,10.0,351.0,62,310
T006125,2025-08-17,P010,C027,1,380,0.0,380.0,260,260
T006126,2025-08-17,P004,C018,3,340,5.0,969.0,220,660
T006127,2025-08-17,P002,C037,2,900,0.0,1800.0,650,1300
T006128,2025-08-18,P007,C014,1,1850,0.0,1850.0,1200,1200
T006129,2025-08-18,P003,C002,2,1250,8.0,2300.0,900,1800
T006130,2025-08-18,P020,C014,3,3100,8.0,8556.0,2200,6600
T006131,2025-08-18,P006,C034,4,82,5.0,311.6,55,220
T006132,2025-08-18,P007,C009,-1,1850,0.0,3700.0,1200,2400
T006133,2025-08-18,P004,C029,1,340,12.0,299.2,220,220
T006134,2025-08-18,P017,C005,1,420,8.0,386.4,340,340
T006135,2025-08-18,P013,C023,4,2900,5.0,11020.0,2100,8400
T006136,2025-08-18,P014,C021,3,260,10.0,702.0,180,540
T006137,2025-08-19,P010,C019,16,380,0.0,6080.0,260,4160
T006138,2025-08-19,P016,C025,3,2100,12.0,5544.0,1400,4200
T006139,2025-08-19,P004,C011,5,340,10.0,1530.0,220,1100
T006140,2025-08-19,P003,C001,3,1250,0.0,3750.0,900,2700
T006141,2025-08-19,P015,C037,1,520,5.0,494.0,350,350
T006142,2025-08-19,P005,C033,3,48,5.0,136.8,32,96
T006143,2025-08-20,P018,C020,5,78,10.0,351.0,62,310
T006144,2025-08-20,P019,C016,9,230,0.0,2070.0,150,1350
T006145,2025-08-20,P020,C033,8,3100,5.0,23560.0,2200,17600
T006146,2025-08-20,P004,C035,2,340,8.0,625.6,220,440
T006147,2025-08-20,P019,C016,2,230,10.0,414.0,150,300
T006148,2025-08-20,P006,C010,12,82,0.0,984.0,55,660
T006149,2025-08-21,P006,C038,13,82,8.0,980.72,55,715
T006150,2025-08-21,P012,C036,4,5200,0.0,20800.0,3800,15200
T006151,2025-08-22,P012,C026,5,5200,10.0,23400.0,3800,19000
T006152,2025-08-22,P018,C001,3,78,0.0,234.0,62,186
T006153,2025-08-22,P002,C033,7,900,5.0,5985.0,650,4550
T006154,2025-08-22,P006,C033,6,82,8.0,452.64,55,330
T006155,2025-08-22,P010,C016,5,380,12.0,1672.0,260,1300
T006156,2025-08-22,P004,C004,2,340,5.0,646.0,220,440
T006157,2025-08-22,P005,C032,5,48,8.0,220.8,32,160
T006158,2025-08-22,P014,C031,1,260,0.0,260.0,180,180
T006159,2025-08-23,P013,C017,5,2900,0.0,14500.0,2100,10500
T006160,2025-08-23,P003,C026,2,1250,0.0,2500.0,900,1800
T006161,2025-08-23,P001,C001,8,3200,0.0,25600.0,2400,19200
T006162,2025-08-23,P011,C020,3,2600,0.0,7800.0,1800,5400
T006163,2025-08-23,P006,C025,5,82,12.0,360.8,55,275
T006164,2025-08-23,P009,C002,3,600,0.0,1800.0,420,1260
T006165,2025-08-23,P018,C010,1,78,0.0,78.0,62,62
T006166,2025-08-23,P005,C039,2,48,,96.0,32,64
T006167,2025-08-23,P020,C002,2,3100,10.0,5580.0,2200,4400
T006168,2025-08-24,P013,C005,4,2900,,10672.0,2100,8400
T006169,2025-08-24,P016,C024,3,2100,0.0,6300.0,1400,4200
T006170,2025-08-24,P002,C010,1,900,0.0,900.0,650,650
T006171,2025-08-24,P019,C019,7,230,0.0,1610.0,150,1050
T006172,2025-08-24,P009,C001,9,600,12.0,4752.0,420,3780
T006173,2025-08-24,P007,C037,10,1850,5.0,17575.0,1200,12000
T006174,2025-08-25,P012,C037,3,5200,0.0,15600.0,3800,11400
T006175,2025-08-25,P013,C024,-1,2900,12.0,12760.0,2100,10500
T006176,2025-08-25,P002,C008,3,900,0.0,2700.0,650,1950
T006177,2025-08-25,P018,C021,8,78,12.0,549.12,62,496
T006178,2025-08-25,P013,C010,2,2900,10.0,5220.0,2100,4200
T006179,2025-08-25,P002,C039,6,900,0.0,5400.0,650,3900
T006180,2025-08-25,P003,C006,18,1250,8.0,20700.0,900,16200
T006181,2025-08-26,P005,C013,9,48,0.0,432.0,32,288
T006182,2025-08-26,P018,C035,9,78,0.0,702.0,62,558
T006183,2025-08-26,P003,C027,12,1250,10.0,13500.0,900,10800
T006184,2025-08-26,P005,C018,8,48,10.0,345.6,32,256
T006185,2025-08-26,P003,C039,6,1250,10.0,6750.0,900,5400
T006186,2025-08-26,P006,C013,8,82,0.0,656.0,55,440
T006187,2025-08-26,P001,C015,4,3200,12.0,11264.0,2400,9600
T006188,2025-08-26,P020,C015,12,3100,12.0,32736.0,2200,26400
T006189,2025-08-27,P018,C019,1,78,0.0,78.0,62,62
T006190,2025-08-27,P012,C003,6,5200,12.0,27456.0,3800,22800
T006191,2025-08-27,P020,C029,9,3100,0.0,27900.0,2200,19800
T006192,2025-08-27,P012,C012,2,5200,5.0,9880.0,3800,7600
T006193,2025-08-27,P003,C028,6,1250,12.0,6600.0,900,5400
T006194,2025-08-28,P017,C020,7,420,5.0,2793.0,340,2380
T006195,2025-08-28,P017,C021,2,420,0.0,840.0,340,680
T006196,2025-08-28,P007,C005,8,1850,0.0,14800.0,1200,9600
T006197,2025-08-28,P013,C029,8,2900,,21344.0,2100,16800
T006198,2025-08-29,P010,C034,5,380,0.0,1900.0,260,1300
T006199,2025-08-29,P013,C031,8,2900,8.0,21344.0,2100,16800
T006200,2025-08-29,P013,C010,3,2900,0.0,8700.0,2100,6300
T006201,2025-08-29,P019,C028,9,230,10.0,1863.0,150,1350
T006202,2025-08-29,P009,C006,2,600,0.0,1200.0,420,840
T006203,2025-08-29,P011,C027,7,2600,5.0,17290.0,1800,12600
T006204,2025-08-29,P017,C006,7,420,10.0,2646.0,340,2380
T006205,2025-08-29,P019,C030,2,230,12.0,404.8,150,300
T006206,2025-08-30,P002,C039,3,900,0.0,2700.0,650,1950
T006207,2025-08-30,P005,C030,1,48,10.0,43.2,32,32
T006208,2025-08-30,P019,C021,9,230,5.0,1966.5,150,1350
T006209,2025-08-30,P006,C011,7,82,10.0,516.6,55,385
T006210,2025-08-30,P019,C032,14,230,10.0,2898.0,150,2100
T006211,2025-08-31,P001,C018,3,3200,0.0,9600.0,2400,7200
T006212,2025-08-31,P004,C025,11,340,8.0,3440.8,220,2420
T006213,2025-08-31,P004,C032,6,340,0.0,2040.0,220,1320
T006214,2025-08-31,P011,C019,3,2600,0.0,7800.0,1800,5400
T006215,2025-09-01,P016,C010,7,2100,,13524.0,1400,9800
T006216,2025-09-01,P010,C012,5,380,12.0,1672.0,260,1300
T006217,2025-09-01,P020,C037,16,3100,0.0,49600.0,2200,35200
T006218,2025-09-01,P011,C015,4,2600,12.0,9152.0,1800,7200
T006219,2025-09-01,P001,C015,7,3200,0.0,22400.0,2400,16800
